Id,Expected
CCC(=NO)C;1377,2
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C.[Na+].[Na+];1691,1
C1=CC(=CC(=C1)C2=N[N-]C(=N2)C(=O)N)C3=C(C=CC(=C3)F)OCC(C(F)(F)F)(F)F.O.[K+];1691,1
CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3;1858,2
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N;9,2
CCCCC1=NC2=C(C=C1)[C@@H]([C@H]([C@@H]2C3=C(C=C(C=C3)OC)C[C@H](C)C(=O)[O-])C(=O)[O-])C4=CC5=C(C=C4)OCO5.[Na+].[Na+];2453,2
CC1COC2=CC=CC=C2N1C(=O)C(Cl)Cl;1850,1
CC1=C(C=CC=C1C2=CC=CC=C2)COC(=O)[C@@H]3[C@@H](C3(C)C)/C=C(/C(F)(F)F)\Cl;37,2
C1CNC(=S)N1;1381,2
CN(C)C(=S)SSC(=S)N(C)C;1655,2
CN1C2=NC(=NC=C2CN(C1=O)C3=CC=CC=C3Br)NC4=CC5=C(C=C4)OC(CO5)CO;31,1
C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl;1647,2
CO/C=C(\C1=CC=CC=C1COC2=CC=CC(=N2)C(F)(F)F)/C(=O)OC;1383,1
CCCCCCCCN(C)CCCCCCCC;1387,2
CC(C)OC1=C(SC2=C1C=C(C=C2)OC)C(=O)NC3=NN=N[N-]3.[Na+];1680,2
CCOP(=S)(OC1=CN=C(N=C1)C(C)(C)C)OC(C)C;32,2
CC1(C(=O)NC(=O)N1CO)C;1848,2
C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O;1688,2
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl;1379,2
CCC(=O)OC/C=C/C1=CC=CC=C1;1852,1
CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;6,2
C1=CC(=NC=C1Cl)C(=O)NCCN.Cl;1383,2
CCC(C)OC(=O)N1CCCCC1CCO;1627,2
CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];1858,1
CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-];15,2
CCCCCCCCCC;1385,2
CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C;1686,2
C(CCl)O;24,2
CC1(C(=O)N(C(=O)N1Cl)Cl)C;2452,2
C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H](O2)[C@@H]([C@H]7O)O)CO)CO)CO)CO)CO)O)O)O;32,2
C1CCC(CC1)SSC2CCCCC2;33,2
C1=C(C=NC(=C1Cl)NC2=C(C=C(C(=C2[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F;28,1
CCN(CC)C(=O)C1=CC=CC(=C1)C;1657,2
CC1=CC(=C(C=C1)[N+](=O)[O-])C;29,2
C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)O;31,1
C1=CC(=CC=C1C(=O)O)N;1508,1
C1=CC(=C(C=C1Cl)N)N;30,2
CC1(CCC(C2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)C(=O)O)(C)C)C;2451,2
CC(C)(C1=CC=CC=C1)C2=CC(=C(C=C2)O)C(C)(C)C3=CC=CC=C3;1857,1
CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C;2298,2
CC1=NNC(=O)N(C1)/N=C/C2=CN=CC=C2;39,2
CCCCC(CC)C=O;1856,2
CCCCOC(=O)C1=CC=CC=C1;27,2
CC(C)CCOC(=O)C;1857,2
C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)C3=CC=CC=C3.O;6,2
CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-];11,2
Cl[Hg]Cl;1856,1
CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C;29,1
COC1=C(C=CC(=C1)C=O)O;1852,2
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)OC(C(OC(F)(F)F)F)(F)F)Cl)F;1688,2
C1=CC(=CN=C1)C(=O)NN;23,2
CCOP(=S)(OC1=CN=C(N=C1)C(C)(C)C)OC(C)C;2445,2
C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O;1627,2
CNC(=O)OC1=CC=CC(=C1)N=CN(C)C.Cl;1653,2
CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC;1648,2
C1=C(C=C(C(=C1Cl)N)Cl)[N+](=O)[O-];1649,1
CCCN([C@@H]1CCC2=C(C1)C=C(C=C2)OC)C3CCN(CC3)C(=O)C4CCNCC4;1856,1
CC1=CC(=C(C=C1)C)C;2451,2
CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC;1682,1
CCC(=NO)C;1372,2
CCCCCCCCOC(=O)C1=CC(=C(C=C1)C(=O)OCCCCCCCC)C(=O)OCCCCCCCC;35,2
C1CCCN(CCC1)N=O;1852,1
COC(=O)C1=CC=C(C=C1)C(=O)OC;1376,1
CC(=CCC/C(=C/C=O)/C)C;2445,2
CC(C)(C#C)NC(=O)C1=CC(=CC(=C1)Cl)Cl;1611,2
CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C;1384,2
CCOC(=O)CC1=CC=CC=C1;2,2
CCOP(=S)(OC1=CN=C(N=C1)C(C)(C)C)OC(C)C;1628,2
CC(C)CC1=C(C(=NC(=C1C(=O)OC)C(F)F)C(F)(F)F)C2=NCCS2;1631,1
C(#N)C(Br)Br;28,2
CC(=O)OC(C)(C)CC1=CC=CC=C1;1855,2
CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SCC(=O)O)Cl)C;35,2
CC(C)CCCCCCCOP(OCCCCCCCC(C)C)OC1=CC=CC=C1;1848,2
CC1=NC(=NO1)C2=CC3=C(CCN(CC3)CCC4CCC(CC4)NC(=O)/C=C/C5=CC=C(C=C5)F)C=C2.Cl;1858,2
CCCOC(=O)C1=CC=C(C=C1)O;1384,1
C1=CC(=CC(=C1)O)O;31,2
CCCCNC(=O)N1C2=CC=CC=C2N=C1NC(=O)OC;1377,1
C1=CC(=NC(=C1)Cl)C(Cl)(Cl)Cl;32,2
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F;1372,2
C1=CC=C(C=C1)OP(OC2=CC=CC=C2)OC3=CC=CC=C3;1374,2
C(=O)(N)NO;1683,2
CCCCCCCCCCC;1855,2
CCCCCCCCCC(=O)O;1856,2
C1C(O1)CO;1387,2
CCCSP(=O)(OCC)SCCC;1621,2
C1=NC2=C(N1)C(=S)N=C(N2)N;1388,2
CCOC(=O)C1=CC=C(C=C1)C2CCC(CC2)NC[C@@H](COC3=CC(=C(C=C3)O)NS(=O)(=O)C)O.Cl;35,2
CC1=C(C=C(C=C1)N)N;1688,2
CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O;40,2
CCCCCCCC/C=C\CCCCCCCC(=O)OCCO;1852,1
C1=CC(=C(C=C1N(CC(=O)N)CC(F)(F)F)C(F)(F)F)C#N;31,2
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O;1686,2
C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N;1378,2
CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C.Cl;31,1
C/C=C/C1=CC(=C(C=C1)O)OC;1387,2
CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C;25,1
C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)[O-])[NH3+])I)I)O;32,2
CCCCCCCCCCO;34,2
CC(CN)O;2452,2
CCC(=C1C(=O)CC(CC1=O)C(=O)[O-])[O-].[Ca+2];36,2
CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C;1687,2
CC(C)(C1=CC(=C(C(=C1)Br)O)Br)C2=CC(=C(C(=C2)Br)O)Br;29,2
C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O;1690,2
CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl;34,2
CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3;1389,2
CC(C)(C)C(/C(=C\C1=C(C=C(C=C1)Cl)Cl)/N2C=NC=N2)O;1652,1
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2OCCCl;40,2
CC(=O)CCC1=CC=C(C=C1)O;2452,2
CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];9,2
C1=CC(=NC(=C1Cl)C(=O)O)Cl.C(CO)N;1642,2
CC1=C(C(=CC=C1)N)N;1376,2
CC1=C(SCCO1)C(=O)NC2=CC=CC=C2;1646,2
C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl;2304,2
CN(C(=O)NC1=CC(=C(C=C1)Cl)Cl)OC;30,2
C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N;1691,2
CC1=C(SCCO1)C(=O)NC2=CC=CC=C2;1656,2
CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C;1626,2
CCC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O;1640,2
CC(C(=O)O)OC1=CC(=CC=C1)Cl;1634,2
C1CNP(=O)(OC1)N(CCCl)CCCl.O;36,2
C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O;1635,2
CCN(CC)CCNC1=C2C(=C(C=C1)CNC=O)SC3=C(C2=O)C=C(C=C3)OC;1686,2
CC/C(=C(\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3;1385,2
CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F;28,1
CCOP(=S)(OCC)OC(C(Cl)(Cl)Cl)Cl;1625,2
C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-];1856,1
C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F;1687,1
CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC;35,2
C(CCC(=O)O)CCC(=O)O;34,2
C1=CC(=CC(=C1)C2=N[N-]C(=N2)C(=O)N)C3=C(C=CC(=C3)F)OCC(C(F)(F)F)(F)F.O.[K+];25,1
C(CCl)OP(=O)(OCCCl)OCCCl;32,2
C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O;2,2
CSC(=O)C1=C2C(=CC=C1)N=NS2;1687,2
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC;23,2
CC1=C(C(=C(C(=C1F)F)COC(=O)[C@H]2[C@H](C2(C)C)/C=C(/C(F)(F)F)\Cl)F)F;1629,2
CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl;1855,2
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)(C(Cl)(Cl)Cl)O)Cl;1621,2
CN(C)C1=CC=C(C=C1)N=NS(=O)(=O)[O-].[Na+];1385,2
CC(C(=O)O)OC1=CC(=CC=C1)Cl;1616,2
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O;33,2
CN(C(=O)NC1=CC(=C(C=C1)Cl)Cl)OC;1613,2
COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-];31,2
CCOC(=O)O[C@H](C)OC(=O)C1=CC2=C(C=C1)N(C(=C2)C(=O)NC3CCN(CC3)C(C)C)CC4=NOC(=C4)C5=CC=C(S5)Cl.Cl;1373,1
CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O;1623,2
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-];1850,1
CCNC(=O)NC(=O)/C(=N/OC)/C#N;1642,2
CC1=CC(=C(C=C1C)C)C;1850,2
C1[C@@H]2C=C[C@H]1[C@H]3[C@@H]2[C@]4(C(=C([C@@]3(C4(Cl)Cl)Cl)Cl)Cl)Cl;1388,2
CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-];1383,2
CC1=C(C=C(C=C1)[N+](=O)[O-])C;1376,2
C1CN(CCC1(C2=CC=C(C=C2)F)O)[C@@H]3COC4=C([C@@H]3O)C=CC(=C4)O;1384,2
C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O;29,1
CN(C)C(=O)Cl;1376,2
C(#N)C(Br)Br;1376,2
CC(CCC=C(C)C)CCOC=O;1852,1
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)O;2447,2
CCN(CC)C(=O)C1=CC(=C(C=C1N(CC)CCN(C)C)N2CCC(CC2)C3=CC=CC=C3)S(=O)(=O)CC4=CC=CC=C4.C(=O)(C(F)(F)F)O;2453,2
C1=CC=C(C=C1)C2=CC=CC=C2[O-].[Na+];1857,2
B(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3;2,1
B(O)(O)O;16,2
CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-];1611,2
CN1C2=C(C(=O)N(C1=O)C)NC=N2;1856,2
CN1C2=NC(=NC=C2CN(C1=O)C3=CC=CC=C3Br)NC4=CC5=C(C=C4)OC(CO5)CO;38,1
C1=CC=C(C=C1)NC(=O)NC2=CN=NS2;1848,2
C1=C(C=C(C(=C1Br)O)Br)C#N;1613,2
CCCCOC(=O)CCCCC(=O)OCCCC;2453,2
CN1CCN(CC1)C2=CC=CC=C2/C=C\3/C(=O)N(CCS3)C4=CC(=C(C=C4)Cl)Cl;1378,2
C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl;40,1
C1=CC(=C(C=C1Cl)Cl)O;36,2
CCCCOC(=O)[C@@H](C)OC1=CC=C(C=C1)OC2=NC=C(C=C2)C(F)(F)F;1643,2
C1C(O1)CO;24,2
COC(=O)C1=CC=CC=C1O;2,2
CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C;39,2
CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C;1646,2
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl;1653,2
CCCCCCCCCCCCN1CCCC1=O;1856,1
C1=CNC=C1;1852,1
CC(COCCCOC)OCCCOC(=O)C1=CC=CC=C1;1375,2
COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3.OS(=O)(=O)O;1681,2
C[C@H](C(=O)O)OC1=CC(=C(C=C1)CNC(=O)C2=C(N=CC=C2)OC3=CC4=C(C=C3)OCO4)F;1381,2
[2H]C1(C([N+]2=CC=CC=C2C3=CC=CC=[N+]31)([2H])[2H])[2H].[Br-].[Br-];1625,2
CC1=C(C(=CC=C1)[N+](=O)[O-])C;35,2
C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3;1617,1
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC;1620,2
CCCCOCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl;2,1
CC1=CC(=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=C(S3)CCC4CCCCC4)C5=CC(=C(C=C5OC)Cl)OC)C.C(=O)(C(F)(F)F)O;1850,1
C1=CC(=NC(=C1Cl)C(=O)O)Cl;1651,2
CC1=CC=C(C=C1)[N+](=O)[O-];40,2
CC1=CC(=CC(=C1OC2=C3CCCC3=C(C=C2)O)C)NC(=O)C(=O)O;1682,2
C1=CC(=CC=C1N)OC2=CC=C(C=C2)N;1689,1
CC(=O)C1=CC=CC=C1;1376,2
C1CCC(C1)(C(=O)NO)N(CCC(=O)O)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)F;1508,1
CCCCOC(=O)C1=CC=CC=C1;2,2
CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C;1797,2
C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N;1653,2
C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-];1852,2
CCOCCOCCOCCO;1385,2
CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)C[C@@H](C(=O)O)NC4=CC=CC=C4C(=O)C5=CC=CC=C5;32,2
COP(=O)(C(C(Cl)(Cl)Cl)O)OC;12,2
C1CCC(C1)(C(=O)NO)N(CCC(=O)O)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)F;1509,2
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32;2453,2
CNC(=O)OC1=CC=CC2=CC=CC=C21;25,1
CCNC1=CC=CC(=C1)C;1510,2
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl;1858,2
CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-];1627,2
C1=C(C=C(C(=C1Br)O)Br)C#N;29,2
C1=CC=C(C=C1)C(=O)[O-].[Na+];37,2
B(O)(O)O;1797,2
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(C)C)[N+](=O)[O-];31,1
CC1=NN(C(=C1/C=N/OCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C;1658,2
CC(C)(C)[C@H]([C@@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O;1638,2
CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC#C;1622,2
COC1=CC(=NC(=N1)NC(=O)[N-]S(=O)(=O)C2=C(C=CC=N2)OCC(F)(F)F)OC.[Na+];1386,2
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];1380,2
CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCC;1507,1
CCCCOCC(C)O;2452,2
C1=CC(=CC(=C1)N(CC2=CN=CC=C2)C3=CC(=C(C=C3)OC(F)F)OC(F)F)C(=O)O;2443,2
CC(C)(C)C1=CC(=C(C=C1O)C(C)(C)C)O;27,2
CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl;1611,2
CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC3COC3)C;1617,2
CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C;22,2
CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O;20,2
C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N;1376,2
CCSC(=O)N1CCCCCC1;2442,2
CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl;23,2
CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl;1650,2
CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C;1389,2
CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C;1850,1
C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+];1372,2
C(C(CCl)O)Cl;1852,2
CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C;1381,2
C1=CC=C(C(=C1)C(=O)O)N2C=C(C(=O)C3=CC(=C(C=C32)Cl)NC4=C(C=C(C=C4Cl)F)F)C(=O)O;1373,2
C1CCC(CC1)SSC2CCCCC2;31,2
CC(C)(C1=CC(=C(C(=C1)Br)O)Br)C2=CC(=C(C(=C2)Br)O)Br;1510,2
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC;1624,2
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C;21,2
CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl;1690,2
C1=C(C=C(C(=C1Br)O)Br)C#N;39,2
CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C;2451,2
C1=CC=C2C(=C1)N=CC(=N2)NS(=O)(=O)C3=CC=C(C=C3)N;1852,2
CCCCCCCCCCCO;35,2
CC1=CC2=C3C(=C1)C(=N[C@H](C(=O)N3CC2)NC(=O)C4=CC=NC=C4)C5=CC=CC=C5;1850,1
CCCCCCC(C)OC(=O)COC1=NC(=C(C(=C1Cl)N)Cl)F;2452,2
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O;2453,2
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F;2453,2
C1=CC=C(C=C1)C#N;2453,2
C[C@H](C(=O)OCC#C)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)Cl)F;15,2
C1=C(C=C(C(=C1Br)O)Br)C#N;1638,2
C1=CC(=CC=C1C(=O)CBr)O;2,2
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];1386,2
C(CCCN)CCN;1852,2
CC1=C(C=CC(=C1)O)Cl;2453,2
CNC(=S)[S-].O.O.[Na+];1637,2
COCCO;1641,2
CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F;34,2
CCC(C)(C(=O)CCl)NC(=O)C1=CC(=C(C(=C1)Cl)C)Cl;1648,1
CC1=C(C(=CC=C1)C)N;25,2
CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C;10,2
C1=CC=C(C=C1)NC(=O)NC2=CN=NS2;1644,2
C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)O;1688,2
CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C;1388,2
CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C;39,2
CC(C)C(=O)C(C)C;2,2
CC1=CC=C(C=C1)N.Cl;27,2
CN(C)NC(=O)CCC(=O)O;1852,2
CC1=C(C=CC(=C1)Cl)OCC(=O)O;1797,2
COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl;1613,2
C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)O;1507,1
COP(=O)(N)SC;1389,2
CCCCCCCCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O;38,2
C1CC2=CC=CC3=C2C1=CC=C3;1377,2
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F;1386,2
CCOP(=S)(OC1=CN=C(N=C1)C(C)(C)C)OC(C)C;1509,1
CCCCCCCCO;1852,2
CC(CCCC(C)(C)O)C=C;1855,1
CN(C)C(=O)C1(CCN(CC1)CCC2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)N5CCCCC5.Cl;1384,2
C1CCC(CC1)SN2C(=O)C3=CC=CC=C3C2=O;1855,1
C[C@H](C(=O)OCC#C)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)Cl)F;1620,2
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+];2450,1
CC1=CC(=C(C=C1)N)C.CC1=CC(=C(C=C1)C)N.CC1=C(C(=CC=C1)N)C.CC1=C(C(=CC=C1)C)N.CC1=C(C=C(C=C1)N)C.CC1=CC(=CC(=C1)N)C;1509,2
C1=CC(=CC=C1C(=O)O)N;1379,2
CCCCCCCCC=O;2451,2
C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31.O.[Br-].[Br-];1380,2
C1=CC=C(C=C1)[As]=O;2453,2
CCC1=C2C(=CC(=C1)C3=C(N(S(=O)(=O)C4=CC=CC=C43)C5=CC=CC=C5C(F)(F)F)C(=O)[O-])OCO2.[K+];2443,2
CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl;1617,1
CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C;2447,2
CC1=CC=C(C=C1)Cl;35,2
CC(=O)C1=CC2=C(C=C1)OC([C@@H]([C@H]2NC(=O)C3=CC=C(C=C3)F)O)(C)C;1797,2
C1=CC=C(C=C1)C=C(C2=CC=CC=C2)C3=CC=CC=C3;1852,1
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O;1857,2
CC1=CC(=C(C=C1)C)S(=O)(=O)[O-].[Na+];1852,2
CC[C@@H]1C[C@@H](C2=C(N1C(=O)OC(C)C)C=CC(=C2)C(F)(F)F)N(CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C(=O)C;1388,2
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC;1380,2
CCN(C1CCCCC1)C(=O)SCC;1613,2
COC1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C\CN3CCCCCC3)Cl.Cl;2446,2
CCSC(=O)N(CC(C)C)CC(C)C;1654,2
C(CNC(=S)[S-])NC(=S)[S-].[Zn+2];4,2
CC1(CC/C(=C\C2=CC=C(C=C2)Cl)/C1(CN3C=NC=N3)O)C;1651,2
CN1CN(C(=S)SC1)C;1631,1
C1=CC=C(C(=C1)N)[N+](=O)[O-];1855,2
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C;29,2
